,ret
2553,-0.018601319774577737
2554,-0.0010302943972319632
2555,0.004753861852776412
2556,-0.006579682450732358
2557,-0.009664838492536689
2558,-0.016798553642800758
2559,0.002983550851921212
2560,-0.0061970314785685775
2561,0.005510034426921502
2562,0.0025564054919280065
2563,-0.011967941447589855
2564,0.0013317618838097562
2565,-0.007654548715458759
2566,0.013133294560299325
2567,-0.0022488056414903088
2568,0.016662034985348864
2569,-0.013125639841181161
2570,-0.00047239000220626457
2571,-0.0018252759409936033
2572,-0.00026568603383338667
2573,0.009630115208712722
2574,-0.02612897189885342
2575,0.004212284214143844
2576,-0.006377784683601484
2577,-0.01776145046795956
2578,-0.01378544199563418
2579,0.003368113532499427
2580,0.007485012090799079
2581,0.008122123258735318
2582,0.012010322758045054
2583,-0.026796773081813087
2584,0.0014971642075457582
2585,0.002128610417990717
2586,0.0015614920213486388
2587,-0.0018332372639155601
2588,0.011606775284174855
2589,-0.01598404149890359
2590,0.004099011883908256
2591,0.0009504829175932478
2592,0.000249068610008435
2593,-0.00619217877725698
2594,0.0005175779822858512
2595,-0.014378958755081148
2596,0.017428026906396183
2597,0.01385078870707255
2598,-0.02233173931494925
2599,0.006070683987773107
2600,-0.015266824233076338
2601,-0.003984501052056434
2602,-0.006385438891609587
2603,0.008537876713287207
2604,0.00631573791950993
2605,0.005427629255406727
2606,0.014005485503860252
2607,0.011740135220012974
2608,0.0024340284065233948
2609,-0.0031181022826930085
2610,-0.014150448102747673
2611,0.010158754988966973
2612,5.545091501347294e-05
2613,0.011359538835909346
2614,-0.005310733402029844
2615,-0.006794940015028961
2616,0.002911836788135925
2617,-0.0050395543720012865
2618,-0.0006036161524786799
2619,-0.009657231633764838
2620,0.0016552064273233438
2621,0.00824874985658334
2622,0.002164583487707418
2623,-0.004334669420024181
2624,0.011946014350054776
2625,0.009129681342217024
2626,-0.004358950051869448
2627,-0.007883038892686545
2628,0.004456500446180541
2629,0.0012401719364074728
2630,0.018165434438872665
2631,-0.0011546669295732972
2632,-0.004882327096698618
2633,0.0016083917714641602
2634,-0.004778721784979366
2635,-0.009188290801889154
2636,-0.0005258285981860626
2637,0.002424020553011724
2638,0.008997794325382245
2639,-0.004021389384695785
2640,0.005574340024187037
2641,0.002196149727741674
2642,-0.0026326572164990366
2643,-0.005967993851508528
2644,-0.003765669107602526
2645,-0.01309430411581887
2646,0.009043448451457419
2647,-0.0018550075822752865
2648,0.0038354922564153376
2649,-0.004439967327955685
2650,-0.005840704257878875
2651,-0.0014744276620186217
2652,0.004415287073226495
2653,-0.001208709993124221
2654,-0.001319702110952184
2655,-0.01340554548904074
2656,0.008372167949142483
2657,-0.011772006907366715
2658,-0.007195696662314046
2659,0.007664692268386394
2660,0.0014707998657482774
2661,0.008714020278892225
2662,0.004310713451083166
2663,0.0006468744885005059
2664,-9.229571059813105e-05
2665,0.004050722928210287
2666,-0.0017621165004933323
2667,-0.0009364427557872449
2668,0.002779722776372344
2669,0.013245087742064907
2670,-0.009413882609966541
2671,0.0049965126887588935
2672,-0.00511136284389508
2673,0.007971543180541663
2674,0.0016678621739115802
2675,-0.0017427386139822673
2676,0.016833070436628756
2677,0.004734569253174362
2678,-0.008458701022225852
2679,-0.0075035293273609405
2680,-0.010870809538262525
2681,0.007020571758818149
2682,0.006629322677753448
2683,-0.006819327356879822
2684,0.012907678387618396
2685,-0.009879873687598658
2686,0.005445003407291381
2687,0.00435898344511133
2688,-0.004779916670962232
2689,-0.009295040169926454
2690,-0.008717723873341968
2691,-0.00538590527166674
2692,0.0028483772011979685
2693,-0.0002291624524430371
2694,0.0009534800065807498
2695,-0.0011975208127714015
2696,0.003984613250966603
2697,0.0009423654327689226
2698,-0.012343244662525042
2699,-0.0037683836655584934
2700,0.003769575836454218
2701,-0.011634465332208266
2702,0.0008701259995127144
2703,0.0076608494515938465
2704,-0.0023546448503719473
2705,0.0015309202473784602
2706,-0.003065890154195721
2707,0.005290511978579758
2708,-0.0058068050435741364
2709,0.00940951470257673
2710,-0.010184995695210213
2711,-0.006665935860522142
2712,-0.0026540389802878982
2713,0.01331316991458397
2714,-0.0014060954321568424
2715,4.96538637768668e-05
2716,-0.004102497176479177
2717,0.011851239405472776
2718,0.006690982277003626
2719,-0.009940804077286841
2720,0.0035686658736579667
2721,0.002101062705505495
2722,0.004054411215533373
2723,0.0022683262240098755
2724,-0.003971555675653462
2725,0.0016574977436846126
2726,0.011039746902402088
2727,0.007333480701860206
2728,-0.0016563321469144105
2729,2.01291715566854e-05
2730,0.010378971844191025
2731,-0.0028206962193936974
2732,7.03069776511653e-05
2733,0.005899867858593275
2734,0.004759005755274178
2735,0.004027003396642488
2736,0.0036772238664489793
2737,0.0037635274211692683
2738,0.005343479916836698
2739,-0.004656631099771748
2740,-0.0015224336974366801
2741,-0.004452905747530723
2742,5.793515225091046e-05
2743,-0.002869627843090704
2744,0.003999957444744808
2745,0.004686887412782365
2746,-0.003537515380151314
2747,-0.0018143392120083563
2748,0.004209320543275844
2749,-0.0034970496468232338
2750,-0.001191442781909019
2751,-0.0015387661084779937
2752,-0.0004955250591009319
2753,-0.006846104226473119
2754,0.003215782259285655
2755,-0.001410606377708164
2756,-0.004643249586620938
2757,-0.005999454852964646
2758,0.0019577973280266022
2759,-0.018265349037782423
2760,-0.009796124228799693
2761,0.013593035558110323
2762,0.0004565249393364961
2763,0.012288359048630567
2764,-0.005694763855081581
2765,-0.004973498270642302
2766,-0.003936612925868583
2767,-0.003911021525523206
2768,-0.004883547012433893
2769,-0.0020059202020716272
2770,-0.0004647289963326763
2771,0.004326971582700755
2772,-0.0015478403141687483
2773,-0.004311281150281191
2774,-0.008202996711653874
2775,0.0027252662203476777
2776,0.0029617228164451606
2777,0.0018770273104220744
2778,-0.0051124050554179805
2779,0.001350832219575919
2780,-0.00028872307799591757
2781,-0.0018448966639355953
2782,0.0018876306498829684
2783,0.0002902372478860962
2784,-0.0035850424459561285
2785,-0.0039024075263317587
2786,0.0008898554319117182
2787,0.0051656263790907575
2788,0.0004810635599444169
2789,0.004682320714136143
2790,0.0037714302423322095
2791,-0.005465191858401277
2792,0.0010093549720715678
2793,-0.012743251368377177
2794,-0.0013909560432279324
2795,0.011125336303251621
2796,-0.002376731473844734
2797,-0.0015312671572429559
2798,0.006007375822673478
2799,-0.003280746970307661
2800,-0.005039426034613429
2801,0.006653504429172599
2802,-0.0033008156475176696
2803,-0.0012823971918933044
2804,0.010137325208385672
2805,-0.0010255072679287002
2806,0.0014513182660494265
2807,0.0029276536832907513
2808,-0.0037393600352636646
2809,-0.007809441358098508
2810,0.005793889030847071
2811,-0.0014314504892665098
2812,-0.0033190239863416003
2813,-0.004477131330629853
2814,-0.0017266252399847802
2815,0.0013644818082524989
2816,-0.0031894590373396565
2817,-0.000989069001581952
2818,-0.0013769149390408862
2819,0.001499649446403417
2820,0.01091386845579701
2821,0.0014811630628680692
2822,0.0009959405185243262
2823,0.012851622803287624
2824,-0.001129574019513353
2825,0.006551221468872586
2826,0.004786154960097184
2827,-0.0014884631432336187
2828,0.02073713728191804
2829,-0.000676887306865163
2830,0.0006270251678347496
2831,0.004433144122919757
2832,-0.005611375255570955
2833,0.002765516990255809
2834,-0.0010549625189768812
2835,0.004066352481161894
2836,-0.004275538285791838
2837,0.003249203575577533
2838,-0.01376980091136162
2839,0.012303163447654036
2840,0.005006795306703679
2841,-0.009538075946045908
2842,-0.012936493894584216
2843,0.002794074494829768
2844,0.000145724492843731
2845,-0.0034679154190286094
2846,-0.0008640395261965539
2847,-0.003571266891726169
2848,0.0018117100839605562
2849,-0.004865922358872148
2850,-0.0029907970930030292
2851,0.006776911222771633
2852,0.002649598960708357
2853,-0.0037295429782521505
2854,0.007205494043370777
2855,-0.0028669603998033454
2856,0.005304592436295565
2857,-0.00290598229985878
2858,-0.0011477170924758318
2859,-0.007229991898922535
2860,0.006914866458605649
2861,0.004493984054973893
2862,0.0162174934299476
2863,-0.013593270052941468
2864,0.011699387264502132
2865,0.009415589508996269
2866,-0.013901412409403282
2867,-0.012751962358605685
2868,-0.00412312979542762
2869,-0.002765590574335043
2870,0.008991905206845273
2871,-0.014973711448902657
2872,-0.0025033633140892106
2873,-0.0008850950451773671
2874,0.0014545887991942131
2875,-0.006897673157891417
2876,0.0011227206156286704
2877,-0.003284907181476174
2878,0.01554061676934522
2879,-0.0012851198670524818
2880,-0.0007284005599663856
2881,-0.02170396009310066
2882,-0.012202923299330372
2883,-0.010368419885573032
2884,0.010174090301778274
2885,-0.00302802602299812
2886,0.015665102712823478
2887,-0.006777621896569015
2888,0.0028811489209137954
2889,-0.006049397390346174
2890,-0.013980060516597358
2891,0.018790501022607896
2892,0.0023540892569700253
2893,-0.01117907087801121
2894,0.003937997219337538
2895,-0.001917546547620776
2896,0.004206758723897193
2897,0.003339176937115835
2898,0.0051498226431774385
2899,0.0004875634437512043
2900,0.006863584559880354
2901,0.000716642645737074
2902,0.007834435635583264
2903,-0.004508492690316683
2904,-0.0016038561138923034
2905,0.002408091134271079
2906,-0.003121733731612983
2907,-0.005432392874657299
2908,0.01061290650816023
2909,-0.004448608089374026
2910,-0.002016469412417316
2911,0.0013139575768639832
2912,-0.009385731269823165
2913,0.004515000570030114
2914,-0.013412817755312069
2915,0.009711465244347316
2916,-0.004246238708063641
2917,-0.01118401659191278
2918,-0.006540605968552116
2919,-0.008730412786487752
2920,0.003459129121128139
2921,-0.02302540169452879
2922,0.002095655472697337
2923,-0.005620659152498492
2924,-0.004213920146085275
2925,-0.004867515796462783
2926,0.005863949689769454
2927,-0.00879993024627696
2928,0.0047768532399362655
2929,0.010905429414683518
2930,-0.0034248351709514377
2931,-0.0018511981708859654
2932,0.005208591003996173
2933,-0.005420842784747115
2934,0.0031168551526768746
2935,-0.001571110619237581
2936,-0.0017291638626818018
2937,0.007921926163780652
2938,0.0026971270222656447
2939,-0.0019072582568238265
2940,-0.004433212074730869
2941,-0.00046824326709920443
2942,-0.002853842772436761
2943,-0.0065958217218231
2944,-0.011973174957612936
2945,0.004675008699406442
2946,0.01550338997504304
2947,-0.010998657188007823
2948,-0.017361038419248364
2949,-0.0001822663949612679
2950,-0.01452260052220225
2951,-0.009533066476178511
2952,-0.011602659374371225
2953,-0.01320926149510167
2954,-0.0013254936930684384
2955,0.0033714329757342527
2956,-7.099403809838125e-05
2957,0.0063232160221392665
2958,-0.003920460026530294
2959,-0.0031502358013319083
2960,0.0010262841174230304
2961,0.007374364322499234
2962,-0.00041084858569964884
2963,0.00420150966919002
2964,8.747165596496349e-05
2965,-0.011195320436729243
2966,-0.024981644902332095
2967,0.01680113168400158
2968,-0.0022246284690086962
2969,0.008882304501446815
2970,0.008178540553653114
2971,-0.002547825349984871
2972,0.0003841558412799885
2973,0.0010622508359895816
2974,0.0008308623522361457
2975,-0.0007972541201796439
2976,-0.0058778778675104655
2977,0.0009877654466001046
2978,-0.0020631757968738854
2979,0.0012062422294031186
2980,0.009641601378180136
2981,-0.0053531371347598005
2982,0.005447298894991909
2983,-0.004290027334464693
2984,-0.0020695272314618716
2985,-0.005718209602430622
2986,-0.0027985779716887837
2987,-0.00215658758613819
2988,-0.016663897935505535
2989,0.01578783634269355
2990,0.005426588404737563
2991,-0.002953879982589889
2992,-0.013961167678161057
2993,-0.003866606078543757
2994,-0.004154098783922863
2995,-0.005348581644356251
2996,0.006069812129774962
2997,-0.011555503464806313
2998,-0.006169348382550256
2999,0.002446387125619879
3000,-0.0018008640178681422
3001,-0.009460320530662326
3002,0.0013340152834056514
3003,0.003337519020125334
3004,-0.002849609619421923
3005,0.007307834814183433
3006,0.0018407512359415368
3007,0.006870785491670584
3008,0.0010506748243332277
3009,0.0011997773585333527
3010,0.00645059270663577
3011,-0.006148406264434446
3012,-0.007891320089866179
3013,0.001831269399401747
3014,-0.0076876487709640106
3015,0.012362222352033152
3016,0.01986543779419069
3017,0.00124726057639467
3018,0.004994030686611819
3019,0.006347281827080641
3020,-0.0019895280328329212
3021,-0.00119973401437808
3022,-0.001008542443684306
3023,0.0018955700578283405
3024,-0.016055366360802206
3025,0.0033023356961282614
3026,0.009145806715451269
3027,0.00013080124372673752
3028,-0.004280104853606619
3029,0.0028762151506088957
3030,0.003135909888459975
3031,0.003869920990418877
3032,-0.00978755545331517
3033,-0.00786732520103431
3034,0.0007264177095638151
3035,0.004044079900075379
3036,-0.0012634697536043045
3037,0.002418509265878516
3038,-0.0037452402766432707
3039,-0.010072027987779028
3040,0.0035836477109278918
3041,0.003302728306085025
3042,-0.0003740217306444439
3043,0.01139493891123573
3044,0.00392061788235145
3045,-0.008528622424695901
3046,0.0007681222474647304
3047,-0.0003751727911821404
3048,-0.0001905499739000073
3049,-0.002551705240357974
3050,0.0024307689579062064
3051,-0.0012236635058824185
3052,-0.008102434563538085
3053,0.00787820277012354
3054,0.0024002531637846206
3055,-0.002728413089091822
3056,-0.006346319218467681
3057,0.005090239855359472
3058,-0.0024120849474894533
3059,-0.0018065859536186624
3060,0.0036337421214537803
3061,-0.006901559604774663
3062,0.007025145670203853
3063,-0.0038752127866700614
3064,0.011054942509971646
3065,-0.007530469874541321
3066,0.0023920059156445827
3067,-0.002254982640030566
3068,0.0014431544572439312
3069,-0.00813158242991219
3070,-0.003693918716994237
3071,-0.003270136265406341
3072,-0.004040821324050667
3073,-0.0064217765712952036
3074,0.004716438107642565
3075,-0.0015163661833456448
3076,-0.0005888579241747828
3077,0.005597532915210406
3078,0.00783768361826194
3079,0.009698871560253017
3080,-0.0024562259091574015
3081,-0.016208180871848183
3082,0.00035415592443117726
3083,0.00728163976059953
3084,0.003541637468674491
3085,0.0025172411211081607
3086,0.007321474310806677
3087,0.0019035837175096163
3088,0.001265659657494574
3089,0.0018990893254599071
3090,-0.00027605465109629637
3091,0.004725717757831736
3092,-0.003706979960570444
3093,-0.0014797314531010469
3094,0.002834350229983888
3095,0.010017934261933283
3096,-0.0019466558963948512
3097,0.0052909124974648515
3098,0.004674374299987247
3099,0.006038144687055579
3100,-0.005317796164807992
3101,-0.0021150735758704697
3102,-0.00031615955824356877
3103,-0.0028350991941234267
3104,-0.0008496723026443643
3105,-0.0015168483644089094
3106,-0.004024074797155135
3107,-0.005190809761490668
3108,0.004206059880739064
3109,0.003950476218915907
3110,0.006768060559815664
3111,0.00872954681771362
3112,-0.004625593893995109
3113,0.0013317520165629644
3114,0.0042238207792161695
3115,-0.013132166446365012
3116,-0.0063107988163840535
3117,-0.0010874212682144757
3118,-0.01051347468398563
3119,0.0029508577962277724
3120,0.01069816967606473
3121,0.006095002406833035
3122,-0.006173767380815726
3123,-0.02497614915624551
3124,-0.01469379147453839
3125,-0.011344535916674767
3126,0.0026052591163857005
3127,0.014100127935633405
3128,0.015410083511452812
3129,-0.0009067858919574362
3130,-0.002447027631297954
3131,0.007690455902932497
3132,0.006493686075842177
3133,-0.0014744978768869367
3134,-9.040589144286614e-05
3135,0.012113224095686935
3136,-0.0016617200185870629
3137,0.004089789131876544
3138,-0.00467058523344532
3139,-0.004006420487130999
3140,-0.0019365087502873394
3141,0.010747260651080406
3142,0.013410901293236632
3143,0.009406652508621688
3144,0.001291125106767097
3145,-0.010135782381950469
3146,-0.001098010887940546
3147,-0.005757464990884711
3148,-0.010143373671238434
3149,0.01447152252093047
3150,-0.0046618364914159825
3151,-0.020228815962531968
3152,-0.006853769332876068
3153,-0.025768809926708634
3154,-0.011794087082100382
3155,0.0022440841729393715
3156,-0.02241814672325677
3157,-0.004978094663493569
3158,0.012567953825758654
3159,0.01828565118972193
3160,-0.011965127859039987
3161,-0.02053006669093878
3162,-0.008764183112642527
3163,0.013031855444625692
3164,-0.0015683227546023561
3165,-0.00040590811836171216
3166,0.008725909229324669
3167,-0.005463376718729784
3168,-0.001722229176083949
3169,0.0010301134274099707
3170,0.0007796120207043659
3171,-0.0005724630103555732
3172,0.0031663086334429986
3173,-0.0003667536853563413
3174,-0.01009019452691039
3175,-0.019695356253675723
3176,0.006182503878521112
3177,-0.003198686237889955
3178,-0.003084204094560814
3179,0.007603826066342122
3180,-0.005696435713334432
3181,0.0068095801760553005
3182,-0.02143202436596093
3183,-0.0023602051596413984
3184,-0.004169639896632845
3185,0.008892447145229064
3186,0.006144026020092174
3187,-0.0037024052177767343
3188,0.0004124926798902557
3189,-0.004498788325895539
3190,-0.01021727196353836
3191,0.011009571433844711
3192,-0.0004950830290201876
3193,0.0062305503880078624
3194,-0.00678636357214104
3195,-0.017893193178352897
3196,0.0006324268245980089
3197,-0.0047139370288396916
3198,0.0004330527560836044
3199,0.005454751332089289
3200,-0.0034743396003665476
3201,0.013919414010990307
3202,0.0069435164812394375
3203,0.005955636102016524
3204,0.021582123880276454
3205,-0.007897970520188606
3206,-0.013098982746351824
3207,-0.004311107825672813
3208,0.0037718598341880466
3209,-0.012444539057080675
3210,-0.015214216090296256
3211,0.0011860938668850477
3212,0.009996471778639599
3213,0.014871163001946587
3214,-0.0015457541590859316
3215,-0.0061618170142345675
3216,0.0009035254399217498
3217,0.0022126449327194183
3218,0.010434968771952501
3219,0.004581843126192011
3220,0.002460773918601395
3221,-0.010913979126880857
3222,0.01697612710443485
3223,0.0027665739845739753
3224,0.005327509150616341
3225,-0.0024638056403677726
3226,-0.01001169657074699
3227,0.0030492417893768385
3228,0.0021038443460041785
3229,0.009570184592799288
3230,-0.002648304025414099
3231,0.0065304391150518
3232,-0.017805459536315574
3233,0.00012803354502460607
3234,-0.0055383970728851125
3235,0.0009004046129382663
3236,-0.005515212034459132
3237,0.006399572629666629
3238,-0.0013233282795173337
3239,-0.003702434535691777
3240,-0.0045091755039387785
3241,-0.0002019693808538777
3242,-0.002228782096455907
3243,-0.000682669265332222
3244,0.0013292484778738187
3245,0.003486133607958002
3246,-0.0039447290310155045
3247,-0.0007903850814700562
3248,0.005335109366076899
3249,-0.006926584616438326
3250,-0.0018844482391066704
3251,-0.0003025883563543227
3252,0.002106338019361374
3253,0.002336228884765518
3254,-0.0020570406598551406
3255,0.005739955328541104
3256,-0.000371500479152055
3257,0.0011687191487968684
3258,-0.0030422240654644672
3259,0.009505231068786351
3260,0.004251418194887707
3261,-0.011715830522799961
3262,-0.006675562837060601
3263,0.012378735388473387
3264,-0.012400525617674556
3265,-0.012476180045881476
3266,-0.010048908414716127
3267,0.0008274613129178103
3268,-0.023421554817904474
3269,-0.017509691483512235
3270,-0.029330921870739525
3271,-0.0027038543996104896
3272,-0.007348148408541981
3273,0.03870195387224572
3274,0.011157391314480078
3275,-0.0063223423034929945
3276,0.004281188725481901
3277,-0.0042551485674971745
3278,0.008506864260873674
3279,0.002529696236524177
3280,0.008612887184003881
3281,-0.003838523354832558
3282,0.006927211267019441
3283,-0.0032939631186077703
3284,-0.009044666077357367
3285,0.0067815470255210755
3286,0.0011720147626594157
3287,0.012657786802171514
3288,0.009222150874238205
3289,-0.017543638137621456
3290,-0.010607049226958343
3291,0.0038490693583235476
3292,-0.015128475702863221
3293,0.012249399751050266
3294,0.009592692258036701
3295,0.014260133687129138
3296,0.0011419091505709786
3297,0.002092380966056373
3298,0.018290117540151633
3299,0.0031864950099310934
3300,0.001511529132916941
3301,0.005403437047042434
3302,0.0038735994427574953
3303,0.0049088590472635306
3304,0.004763200331029562
3305,-0.016380910658163095
3306,0.0008156442940439296
3307,0.0050470835089019735
3308,-0.005353281915875546
3309,-0.015118235579886284
3310,0.01442367317863186
3311,-0.0036030235124051343
3312,-0.0024181971616004726
3313,-0.01313257866280821
3314,-0.00048488276384326583
3315,0.004675724730018183
3316,0.009690535689308255
3317,0.009887631783073208
3318,-0.0019148811120985498
3319,0.007796616231411219
3320,0.0037418025034467333
3321,-0.0011389691843765766
3322,0.0031281718039668886
3323,0.008004557615317254
3324,-0.0017394256760086733
3325,-0.00040188352077016296
3326,-0.0028367809229006492
3327,-0.001192755088953935
3328,0.0035327942807133663
3329,-0.004273236409579191
3330,8.462651174427028e-05
3331,-0.008522540307086752
3332,-0.0022667420720013064
3333,0.004308756484850808
3334,-0.007054598598541032
3335,-0.009693627361958463
3336,0.0036281413688631597
3337,0.00672777434098842
3338,0.005497652207994435
3339,-0.017475795831322055
3340,-0.005210469349166904
3341,0.001384356154048053
3342,0.006957622763597289
3343,0.002209119392641208
3344,-0.007557344376137587
3345,-0.0019094259154819127
3346,-0.01241244133478827
3347,0.013803006142282076
3348,-0.008510488391289102
3349,-0.01622632524048406
3350,-0.010542977030526816
3351,-0.008693404035135133
3352,-0.0014618879577956978
3353,0.004640193502307722
3354,0.005043630919014347
3355,-0.0019338238309221459
3356,-0.008288611177257005
3357,-0.0005849290059312108
3358,0.0052821898751767024
3359,0.0005257718225888424
3360,0.012226087103279121
3361,-0.0003486056066649247
3362,0.0037771806195419227
3363,0.021535496636651268
3364,-0.004289388096926707
3365,0.006315305518377511
3366,-0.008658380272085313
3367,-0.0016315021210293696
3368,0.005690109971517446
3369,-0.00028072014283931984
3370,-0.0035350534292120906
3371,0.0001794964280696633
3372,0.002009506784982667
3373,-0.008487654448783853
3374,-0.0029606068498923303
3375,0.0008285244555385294
3376,0.0038091099131746685
3377,0.006345391563645677
3378,0.0032111892147922557
3379,-0.004030887338740144
3380,0.0003789694245032327
3381,-0.0020420370940382863
3382,0.006311325690927176
3383,0.0030615414700940753
3384,0.003386435026781251
3385,-0.011643404312681365
3386,0.0024979400013660138
3387,-0.0008646208895676799
3388,-0.00023527093306090983
3389,-0.0030610757332324686
3390,0.0011919324816276186
3391,0.005265004390639568
3392,-0.00019008392131013267
3393,-0.0033089537375968997
3394,0.003757567951315898
3395,0.0034173515432225714
3396,-0.0020162485587939404
3397,0.0041832493039782506
3398,-0.003110674579657457
3399,0.0045819615810260145
3400,0.005034529531653704
3401,-0.011143758126804461
3402,0.0008590372912031804
3403,0.012131577434884534
3404,0.005141303240092381
3405,0.002959626827448421
3406,-0.0009457984231795374
3407,-0.002279907607328619
3408,7.99866984022836e-05
3409,-0.004763007720834178
3410,-0.010883491359876353
3411,-0.0054662505105548325
3412,-0.007034966649546786
3413,0.005546394031282668
3414,-0.00839063440832297
3415,0.002379100362475979
3416,0.011175253327465245
3417,0.011267567492729192
3418,0.00473726107341764
3419,-0.00673446855052987
3420,0.005172107288056556
3421,-0.007145455704539607
3422,0.0031929151722425463
3423,-0.0007713986058984742
3424,0.0068453333515065135
3425,-0.01346564825971646
3426,-0.006316889015188697
3427,0.0016301400603389166
3428,0.0013046318401336017
3429,-0.0008961058549482836
3430,0.007304051580796702
3431,0.002495451597713523
3432,0.0031248533032963736
3433,0.0011712519735548115
3434,0.0011859713119358015
3435,0.005347946444642663
3436,-0.006210661231836214
3437,0.00505388306462377
3438,0.010470284776616661
3439,0.008950430564796264
3440,-0.0008643752376386618
3441,0.007827943183776942
3442,-0.005910699026504153
3443,0.0036600536773208
3444,0.005328010370326784
3445,0.002855822656867693
3446,-0.011399106659893677
3447,0.010459446904918833
3448,0.0015896902648834725
3449,-0.0025553367795053492
3450,-0.00037688040451859214
3451,0.007194423705598259
3452,-0.000744383583414995
3453,0.002757716780339723
3454,-0.0048645196781244605
3455,0.0008261225861221433
3456,-0.0019056299141527544
3457,0.00835444543372413
3458,-0.0041343435875624834
3459,0.013579939550320526
3460,0.002711993401440085
3461,0.004640782486195408
3462,0.004824028834792904
3463,-0.013593037751289724
3464,0.009813178372340851
3465,0.006539788074777101
3466,-0.0011274114337261028
3467,-0.005767138639090977
3468,-0.004011290033841035
3469,0.00825029061792833
3470,-0.0013691026755192702
3471,-0.00530111812976263
3472,0.011564731913542478
3473,-0.0017200659988426716
3474,0.0006358007902278949
3475,0.0010809428099158376
3476,0.002865792462555293
3477,0.008524166460248185
3478,0.0073428037672297036
3479,0.00120339083340749
3480,-0.0024196422156601586
3481,0.001473829267977901
3482,0.0027891917124007745
3483,0.014816660860542058
3484,0.01056026253169342
3485,-0.006065630520023595
3486,0.01264741925159198
3487,0.0031594728070465017
3488,0.007299261860246194
3489,0.003686436837526481
3490,-0.018569425480188247
3491,0.005806685475444791
3492,0.004550842101809789
3493,0.00469353575366421
3494,0.0074498282228396715
3495,0.004676127681008497
3496,-0.009362891350935404
3497,-0.005195762546323764
3498,0.0010922770050722395
3499,-0.004535114479813559
3500,0.008466363861551677
3501,0.004274281914027658
3502,0.0030290696075774342
3503,-0.004547766502344471
3504,0.00589885736320373
3505,-0.00528005763667177
3506,0.005902627823819881
3507,-0.007505072456239411
3508,0.008336451492099484
3509,0.012386772490937501
3510,0.0003832803940059754
3511,-0.006760481969339642
3512,0.005873674176375625
3513,0.00903817922475836
3514,0.010421975706975865
3515,0.007314571445202387
3516,-0.001972524780443687
3517,0.0086750430176941
3518,-0.005206729299542106
3519,0.00339446765355853
3520,-0.004411874699273983
3521,-0.006664239978110988
3522,0.00462620120368938
3523,0.002587896762738916
3524,0.008700114483972596
3525,-0.0006649671446258876
3526,0.009570661195831411
3527,-0.011891452756545878
3528,0.0016343319680786408
3529,0.009039419982031099
3530,-0.0017967199674198378
3531,0.0016669197719162837
3532,0.0017319499783688694
3533,0.0036499163098907836
3534,0.007646973110832336
3535,0.0022941426618480836
3536,-0.0013428207028493232
3537,0.0076904311873485145
3538,-0.005013816814826356
3539,-0.001046959139711484
3540,0.0036819211679457453
3541,0.0039303344091205315
3542,-0.0013941990701177955
3543,0.002954828021388341
3544,-0.0006513899170839419
3545,0.00071833377134994
3546,0.0022411735095969392
3547,-0.003982933549659361
3548,-0.0018341931163252138
3549,-0.004351777714885364
3550,0.0007616729754584069
3551,0.004736901050031083
3552,0.0008971134362894143
3553,-0.0006035061181990366
3554,0.00043245215176905804
3555,0.0026318344970055045
3556,-0.005271969198141219
3557,0.00023642923408446828
3558,-0.004323794475618398
3559,-0.005569427215376355
3560,0.007552188526929458
3561,0.00669722231843352
3562,-0.004349068072905996
3563,-0.0006617621576477937
3564,0.0058847009442732
3565,-0.010106240416936889
3566,0.007936398361723827
3567,-0.0012735484788275113
3568,-0.0019856477437061606
3569,-0.005122791162767531
3570,-0.006213212139841321
3571,0.006662391244227813
3572,-0.003094849056989705
3573,-0.0030457388210511967
3574,-0.0037366062413070186
3575,-0.00582940130734668
3576,0.0018696678765210012
3577,0.0039039841517503997
3578,-0.0005028958956741612
3579,0.010733320634154555
3580,-0.004678535204052141
3581,-0.0023318871319969775
3582,-0.0019915605746747634
3583,-0.0012931810967921685
3584,-0.013627243876851334
3585,-0.00967036640095642
3586,-0.010817455884458017
3587,-0.0038747498531896117
3588,0.012023268336626997
3589,-0.0008469012868154945
3590,0.0005288809660942032
3591,-0.0024448033087204903
3592,0.003267677103266456
3593,-0.00582684323494039
3594,0.0062377176775970785
3595,-0.004321234691623092
3596,-0.0005063862479174104
3597,0.0029386287869397837
3598,0.002261372018570272
3599,0.006471368184817379
3600,-0.0013380937520061573
3601,-0.004007140869143111
3602,0.0002311823849099307
3603,-0.00840969139518998
3604,0.0023548821736028417
3605,-0.005288165857189985
3606,-0.005969055461971121
3607,0.00202168097031425
3608,0.003510237744138567
3609,0.006831157365547394
3610,-0.002024286292323022
3611,-0.0017996810079519653
3612,-0.006940758291466017
3613,0.0026364343349707217
3614,-0.0031316491818248623
3615,-0.012345368761766421
3616,-0.0015428166059616125
3617,-0.0029273608783855483
3618,0.0036902729610656907
3619,0.007888986105990418
3620,-0.0009214019869961272
3621,0.004080360733332299
3622,0.0005366324835693278
3623,0.01601694191223015
3624,-0.010776383972766639
3625,-0.003914916116204048
3626,0.0056136720184085075
3627,-0.010316658045666649
3628,-0.004598068568430249
3629,0.00023983607128218485
3630,0.008738460618807056
3631,-0.0003583748136074402
3632,0.006136167111662402
3633,0.003682307690367427
3634,-0.015499822385869392
3635,-0.004612991907974237
3636,0.008711754493075922
3637,-0.010470690910714404
3638,-0.009907087396210832
